cause_id,acause,cause_name,cause_medium,cause_short,cause_description,cause_id_2010_gbd_round,start_date,end_date,date_inserted,inserted_by,last_updated,last_updated_by,last_updated_action
1019,meningitis_gbs,"Group B streptococcus meningitis","Group B strep meningitis","Mng GBS","Added for the 2019 round, per INF-4963",NULL,"2018-11-01 00:00:00",NULL,"2018-11-01 09:40:30",ferdid06,"2018-11-01 09:40:30",ferdid06,INSERT
1020,neonatal_sepsis_gbs,"Group B streptococcus neonatal sepsis","Group B strep neonatal sepsis","NN Sepsis GBS","Added for the 2019 round, per INF-4963",NULL,"2018-11-01 00:00:00",NULL,"2018-11-01 09:40:30",ferdid06,"2018-11-01 09:44:33",ferdid06,UPDATE
1021,neo_liver_other_reporting,"Liver cancer due to other causes","Liver cancer other","Oth Liver C","Used only for reporting to external tools (INF-5188).",NULL,"2019-09-04 00:00:00","2021-04-18 23:59:59","2019-09-04 09:40:51",ferdid06,"2021-04-19 13:09:23",joshuacu,DELETE
1022,neo_other_cancer_reporting,"Other malignant neoplasms","Other malignant neoplasms","Other MN","Used only for reporting to external tools (INF-5188).",NULL,"2019-09-04 00:00:00","2021-04-18 23:59:59","2019-09-04 09:40:51",ferdid06,"2021-04-19 13:09:23",joshuacu,DELETE
1023,cvd_other_reporting,"Other cardiovascular and circulatory diseases","Other cardiovascular","Oth Cardio","Used only for reporting to external tools (INF-5188).",NULL,"2019-09-04 00:00:00","2021-04-18 23:59:59","2019-09-04 09:40:51",ferdid06,"2021-04-19 13:09:23",joshuacu,DELETE
1024,digest_ibd_colitis,"Ulcerative colitis","Ulcerative colitis","Ulcerative colitis","acause revised per ticket INF-5373",NULL,"2019-10-14 00:00:00",NULL,"2019-09-30 08:52:39",ferdid06,"2020-02-27 13:16:20",joshuacu,UPDATE
1025,digest_ibd_crohns,"Crohn's disease","Crohn's disease","Crohn's disease","acause revised per ticket INF-5373",NULL,"2019-10-14 00:00:00",NULL,"2019-09-30 08:52:39",ferdid06,"2020-02-27 13:16:20",joshuacu,UPDATE
1026,total_hep_b_reporting,"Total burden related to hepatitis B","Total burden related to hep B","Tot Hep B","Added INF-5263",NULL,"2019-10-22 00:00:00",NULL,"2019-10-22 07:29:37",ferdid06,"2019-10-22 07:29:37",ferdid06,INSERT
1027,total_hep_c_reporting,"Total burden related to hepatitis C","Total burden related to hep C","Tot Hep C","Added INF-5263",NULL,"2019-10-22 00:00:00",NULL,"2019-10-22 07:29:37",ferdid06,"2019-10-22 07:29:37",ferdid06,INSERT
1028,total_NASH_reporting,"Total burden related to Non-alcoholic fatty liver disease (NAFLD)","Total burden related to NAFLD","Tot NAFLD","Added INF-5263. Modified name, medium, and short INF-5287.",NULL,"2019-10-22 00:00:00",NULL,"2019-10-22 07:29:37",ferdid06,"2019-11-15 13:47:14",ferdid06,UPDATE
1029,total_cancer_reporting,"Total cancers","Total cancers","Tot Cancer","Added INF-5263",NULL,"2019-10-22 00:00:00",NULL,"2019-10-22 07:29:37",ferdid06,"2019-10-22 07:29:37",ferdid06,INSERT
1031,tb_fatal,"Tuberculosis Fatal","Tuberculosis Fatal",TBF,"Tuberculosis that can result in death. Added for the 2017 round (INF-5270).",NULL,"2019-11-05 00:00:00",NULL,"2019-11-05 08:10:17",ferdid06,"2019-11-05 08:12:06",ferdid06,UPDATE
1032,endo_thyroid,"Thyroid diseases","Thyroid diseases","Thyroid diseases","Created per INF-5314",NULL,"2019-12-05 00:00:00",NULL,"2019-12-05 14:53:00",ferdid06,"2019-12-05 14:53:00",ferdid06,INSERT
1033,tb_resp,"Respiratory tuberculosis","Respiratory tuberculosis","Respiratory tuberculosis","Secret cause added for the GBD 2020 round; INF-5401",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2020-03-17 14:12:30",ferdid06,INSERT
1034,tb_cns,"Tuberculosis of nervous system","Tuberculosis of nervous system","Tuberculosis of nervous system","Secret cause added for the GBD 2020 round; INF-5401",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2020-03-17 14:12:30",ferdid06,INSERT
1035,tb_bone,"Tuberculosis of bones and joints","Tuberculosis of bones and joints","Tuberculosis of bones and joints","Secret cause added for the GBD 2020 round; INF-5401",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2020-03-17 14:12:30",ferdid06,INSERT
1036,tb_gyne,"Tuberculosis of genitourinary system","Tuberculosis of genitourinary system","Tuberculosis of genitourinary system","Secret cause added for the GBD 2020 round; INF-5401",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2020-03-17 14:12:30",ferdid06,INSERT
1037,tb_peripheral,"Tuberculous peripheral lymphadenopathy","Tuberculous peripheral lymphadenopathy","Tuberculous peripheral lymphadenopathy","Secret cause added for the GBD 2020 round; INF-5401",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2020-03-17 14:12:30",ferdid06,INSERT
1038,tb_digst,"Tuberculosis of intestines, peritoneum and mesenteric glands","TB of intestines, peritoneum and mesenteric glands","TB of intestines, peritoneum and mesenteric glands","Secret cause added for the GBD 2020 round; INF-5401",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2020-03-17 14:12:30",ferdid06,INSERT
1039,tb_other_organ,"Tuberculosis of other organs","Tuberculosis of other organs","Tuberculosis of other organs","Secret cause added for the GBD 2020 round; INF-5401",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2020-03-17 14:12:30",ferdid06,INSERT
1040,cvd_ihd_angina,Angina,Angina,Angina,"Secret cause added for the GBD 2020 round; INF-5401",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2020-03-17 14:12:30",ferdid06,INSERT
1041,cvd_ihd_acute,"Acute myocardial infarction","Acute myocardial infarction","Acute MI","Secret cause added for the GBD 2020 round; INF-5401",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2022-05-18 16:18:48",she_prod_api,UPDATE
1042,cvd_ihd_chronic,"Chronic ischemic heart disease","Chronic ischemic heart disease","Chronic IHD","Secret cause added for the GBD 2020 round; INF-5401",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2022-05-18 16:19:12",she_prod_api,UPDATE
1043,inj_animal_venom_snake,"Contact with snakes and lizards","Contact with snakes and lizards","Contact with snakes and lizards","Secret cause added for the GBD 2020 round; INF-5401",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2020-03-17 14:12:30",ferdid06,INSERT
1044,inj_animal_venom_spider,"Contact with spiders","Contact with spiders","Contact with spiders","Secret cause added for the GBD 2020 round; INF-5401",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2020-03-17 14:12:30",ferdid06,INSERT
1045,inj_animal_venom_scorpion,"Contact with scorpions","Contact with scorpions","Contact with scorpions","Secret cause added for the GBD 2020 round; INF-5401",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2020-03-17 14:12:30",ferdid06,INSERT
1046,inj_animal_venom_bees,"Contact with hornets, wasps and bees","Contact with hornets, wasps and bees","Contact with hornets, wasps and bees","Secret cause added for the GBD 2020 round; INF-5401",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2020-03-17 14:12:30",ferdid06,INSERT
1047,inj_animal_venom_other,"Contact with other venomous","Contact with other venomous","Contact with other venomous","Secret cause added for the GBD 2020 round; INF-5401",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2020-03-17 14:12:30",ferdid06,INSERT
1048,lri_corona,COVID-19,COVID-19,COVID-19,"Secret cause added for the GBD 2020 round; INF-5401; name edited INF-5607",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2020-07-13 09:56:19",ferdid06,UPDATE
1049,meningitis_viral,"Viral meningitis","Viral meningitis","Viral meningitis","Secret cause added for the GBD 2020 round; INF-5401",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2020-03-17 14:12:30",ferdid06,INSERT
1050,digest_hernia_inguinal,"Inguinal hernia","Inguinal hernia","Inguinal hernia","Secret cause added for the GBD 2020 round; INF-5401",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2020-03-17 14:12:30",ferdid06,INSERT
1051,digest_hernia_femoral,"Femoral hernia","Femoral hernia","Femoral hernia","Secret cause added for the GBD 2020 round; INF-5401",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2020-03-17 14:12:30",ferdid06,INSERT
1052,digest_hernia_diaphragm,"Diaphragmatic hernia","Diaphragmatic hernia","Diaphragmatic hernia","Secret cause added for the GBD 2020 round; INF-5401",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2020-03-17 14:12:30",ferdid06,INSERT
1053,digest_hernia_abdominal,"Abdominal and other hernia","Abdominal and other hernia","Abdominal and other hernia","Secret cause added for the GBD 2020 round; INF-5401",NULL,"2020-03-17 00:00:00",NULL,"2020-03-17 14:12:30",ferdid06,"2020-03-17 14:12:30",ferdid06,INSERT
1054,lri_non_pneumo_non_hib,"Non-pneumococcal non-H influenzae type B pneumonia","Non-pneumococcal non-HiB pneumonia",LRI-nonPne-nonHiB,"Added INF-5390 for FHS",NULL,"2020-03-19 00:00:00",NULL,"2020-03-19 09:37:23",ferdid06,"2020-03-20 05:09:48",ferdid06,UPDATE
1055,meningitis_non_pneumo_non_hib,"Non-pneumococcal non-H influenzae type B meningitis","Non-pneumococcal non-HiB meningitis",meningitis-nonPne-nonHiB,"Added INF-5390 for FHS",NULL,"2020-03-19 00:00:00",NULL,"2020-03-19 09:37:23",ferdid06,"2020-03-20 05:09:48",ferdid06,UPDATE
1056,inj_othunintent_reporting,"Other unintentional injuries","Other unintentional","Oth Unint","Created per INF-5662 for GBD 2020 reporting",NULL,"2020-09-24 00:00:00",NULL,"2020-09-24 12:14:44",ferdid06,"2020-09-24 12:14:44",ferdid06,INSERT
1057,rehab,"All conditions that would benefit from rehabilitation","Conditions needing rehabilitation",Rehabilitation,"Created per INF-5718 for WHO Rehab project",NULL,"2020-11-05 13:55:35",NULL,"2020-11-05 13:55:35",ferdid06,"2020-11-05 13:55:35",ferdid06,INSERT
1058,_oth_pand,"Other COVID-19 pandemic-related outcomes","Other COVID Outcomes","Oth COVID","New cause for COVID-19 estimation",NULL,"2021-10-01 14:15:17",NULL,"2021-10-01 14:15:17",she_prod_api,"2022-05-16 15:41:20",she_prod_api,UPDATE
1059,total_cancer_ex_NMSC_reporting,"Total Cancers excluding Non-melanoma skin cancer","Total Cancers excluding NMSC","Tot Cancers ex NMSC","Created for reporting",NULL,"2021-12-10 15:54:58",NULL,"2021-12-10 15:54:58",she_prod_api,"2021-12-10 15:54:58",she_prod_api,INSERT
1060,_tot_pand,"Total COVID-19 pandemic related outcomes","Total COVID outcomes","Tot COVID","Created per INF-6066",NULL,"2022-01-03 17:06:31",NULL,"2022-01-03 17:06:31",she_prod_api,"2022-01-03 17:06:31",she_prod_api,INSERT
1061,lbw_preterm_outcomes,"Low birth weight and short gestation outcomes","LBW & SG outcomes","LBW/SG outcomes","Created per INF-6152",NULL,"2022-04-11 00:00:00",NULL,"2022-04-11 10:02:50",joshuacu,"2022-04-11 10:03:32",joshuacu,UPDATE
1062,neo_vagina,"Vagina cancer","Vagina cancer","Vagina C","Created for the GBD 2022 round",NULL,"2022-05-18 16:34:10",NULL,"2022-05-18 16:34:10",she_prod_api,"2022-05-18 16:34:10",she_prod_api,INSERT
1063,neo_vulva,"Vulva cancer","Vulva cancer","Vulva C","Created for the GBD 2022 round",NULL,"2022-05-18 16:34:27",NULL,"2022-05-18 16:34:27",she_prod_api,"2022-05-18 16:34:27",she_prod_api,INSERT
1064,neo_penis,"Penis cancer","Penis cancer","Penis C","Created for the GBD 2022 round",NULL,"2022-05-18 16:34:43",NULL,"2022-05-18 16:34:43",she_prod_api,"2022-05-18 16:34:43",she_prod_api,INSERT
1065,tb_miliary,"Miliary tuberculosis","Miliary TB","M TB","Created for the GBD 2022 round",NULL,"2022-05-18 16:35:06",NULL,"2022-05-18 16:35:06",she_prod_api,"2022-05-18 16:35:06",she_prod_api,INSERT
1066,leptospirosis,Leptospirosis,Leptospirosis,Leptospira,"Created for the GBD 2022 round",NULL,"2022-05-18 16:35:39",NULL,"2022-05-18 16:35:39",she_prod_api,"2022-05-18 16:35:39",she_prod_api,INSERT
1067,brucellosis,Brucellosis,Brucellosis,Brucella,"Created for the GBD 2022 round",NULL,"2022-05-18 16:35:57",NULL,"2022-05-18 16:35:57",she_prod_api,"2022-05-18 16:35:57",she_prod_api,INSERT
1068,anthrax,Anthrax,Anthrax,Anthrax,"Created for the GBD 2022 round",NULL,"2022-05-18 16:36:10",NULL,"2022-05-18 16:36:10",she_prod_api,"2022-05-18 16:36:10",she_prod_api,INSERT
1069,tularemia,Tularemia,Tularemia,Tularemia,"Created for the GBD 2022 round",NULL,"2022-05-18 16:36:25",NULL,"2022-05-18 16:36:25",she_prod_api,"2022-05-18 16:36:25",she_prod_api,INSERT
1070,pasteurellosis,Pasteurellosis,Pasteurellosis,Pasteurella,"Created for the GBD 2022 round",NULL,"2022-05-18 16:36:47",NULL,"2022-05-18 16:36:47",she_prod_api,"2022-05-18 16:36:47",she_prod_api,INSERT
1071,lyme_disease,"Lyme disease","Lyme disease",Lyme,"Created for the GBD 2022 round",NULL,"2022-05-18 16:37:06",NULL,"2022-05-18 16:37:06",she_prod_api,"2022-05-18 16:37:06",she_prod_api,INSERT
1072,listeriosis,Listeriosis,Listeriosis,Listeria,"Created for the GBD 2022 round",NULL,"2022-05-18 16:37:24",NULL,"2022-05-18 16:37:24",she_prod_api,"2022-05-18 16:37:24",she_prod_api,INSERT
1073,neo_lip,"Lip cancer","Lip cancer","Lip C","Created for the GBD 2022 round",NULL,"2022-05-18 16:37:36",NULL,"2022-05-18 16:37:36",she_prod_api,"2022-05-18 16:37:36",she_prod_api,INSERT
1074,neo_salivary_gland,"Salivary glands cancer","Salivary cancer","Salivary C","Created for the GBD 2022 round",NULL,"2022-05-18 16:37:59",NULL,"2022-05-18 16:37:59",she_prod_api,"2022-05-18 16:37:59",she_prod_api,INSERT
1075,neo_mouth_other,"Mouth cancer other","Mouth other cancer","Mouth other C","Created for the GBD 2022 round",NULL,"2022-05-18 16:40:42",NULL,"2022-05-18 16:40:42",she_prod_api,"2022-05-18 16:40:42",she_prod_api,INSERT
1076,neo_hypopharynx,"Hypopharynx cancer","Hypopharync cancer","Hypopharynx C","Created for the GBD 2022 round",NULL,"2022-05-18 16:41:15",NULL,"2022-05-18 16:41:15",she_prod_api,"2022-05-18 16:41:15",she_prod_api,INSERT
1077,neo_otherpharynx_other,"Other pharynx cancer other","Other pharynx cancer other","Otherpharynx other C","Created for the GBD 2022 round",NULL,"2022-05-18 16:41:46",NULL,"2022-05-18 16:41:46",she_prod_api,"2022-05-18 16:41:46",she_prod_api,INSERT
1078,neo_rectum,"Rectum cancer","Rectum cancer","Rectum C","Created for the GBD 2022 round",NULL,"2022-05-18 16:42:01",NULL,"2022-05-18 16:42:01",she_prod_api,"2022-05-18 16:42:01",she_prod_api,INSERT
1079,neo_anus,"Anus cancer","Anus cancer","Anus C","Created for the GBD 2022 round",NULL,"2022-05-18 16:42:20",NULL,"2022-05-18 16:42:20",she_prod_api,"2022-05-18 16:42:20",she_prod_api,INSERT
1080,neo_colorectal_other,"Colorectal cancer other","Colorectal cancer other","Colorectal other C","Created for the GBD 2022 round",NULL,"2022-05-18 16:44:03",NULL,"2022-05-18 16:44:03",she_prod_api,"2022-05-18 16:44:03",she_prod_api,INSERT
1081,neo_other_cancer_other,"Other cancer other","Other cancer other","Other Other C","Created for the GBD 2022 round",NULL,"2022-05-18 16:44:25",NULL,"2022-05-18 16:44:25",she_prod_api,"2022-05-18 16:44:25",she_prod_api,INSERT
1082,cong_neural_anenceph,Anencephaly,Anencephaly,Anencephaly,"Created for the GBD 2022 round",NULL,"2022-05-18 16:44:44",NULL,"2022-05-18 16:44:44",she_prod_api,"2022-05-18 16:44:44",she_prod_api,INSERT
1083,cong_neural_enceph,Encephalocele,Encephalocele,Encephalocele,"Created for the GBD 2022 round",NULL,"2022-05-18 16:45:06",NULL,"2022-05-18 16:45:06",she_prod_api,"2022-05-18 16:45:06",she_prod_api,INSERT
1084,cong_neural_spinabifida,"Spina bifida","Spina bifida","Spina bifida","Created for the GBD 2022 round",NULL,"2022-05-18 16:45:24",NULL,"2022-05-18 16:45:24",she_prod_api,"2022-05-18 16:45:24",she_prod_api,INSERT
1085,cong_neural_other,"Neural tube defects others","Neural tube defects others","Neural tube other","Created for the GBD 2022 round",NULL,"2022-05-18 16:45:50",NULL,"2022-05-18 16:45:50",she_prod_api,"2022-05-18 16:45:50",she_prod_api,INSERT
1086,cong_heart_complex,"Congenital heart anomalies complex","Congenital heart complex","Cong heart complex","Created for the GBD 2022 round",NULL,"2022-05-18 16:46:13",NULL,"2022-05-18 16:46:13",she_prod_api,"2022-05-18 16:46:13",she_prod_api,INSERT
1087,cong_heart_greatvessels,"Congenital heart anomalies great vessels","Congenital heart great vessels","Cong heart greatvessels","Created for the GBD 2022 round",NULL,"2022-05-18 16:46:38",NULL,"2022-05-18 16:46:38",she_prod_api,"2022-05-18 16:46:38",she_prod_api,INSERT
1088,cong_heart_other,"Congenital heart anomalies other","Congenital heart other","Cong heart other","Created for the GBD 2022 round",NULL,"2022-05-18 16:46:55",NULL,"2022-05-18 16:46:55",she_prod_api,"2022-05-18 16:46:55",she_prod_api,INSERT
1089,cong_heart_single,"Congenital heart anomalies valve","Congenital heart valve","Cong heart valve","Created for the GBD 2022 round",NULL,"2022-05-18 16:47:20",NULL,"2022-05-18 16:47:20",she_prod_api,"2022-05-18 16:47:20",she_prod_api,INSERT
1090,cong_heart_vsdasd,"Congenital heart septal defect","Congenital heart septal","Cong heart septal","Created for the GBD 2022 round",NULL,"2022-05-18 16:47:46",NULL,"2022-05-18 16:47:46",she_prod_api,"2022-05-19 14:02:15",she_prod_api,UPDATE
1091,cong_chromo_edpatau,"Trisomy 13 and 18","Trisomy 13 and 18","Trisomy 13 18","Created for the GBD 2022 round",NULL,"2022-05-18 16:48:21",NULL,"2022-05-18 16:48:21",she_prod_api,"2022-05-18 16:48:21",she_prod_api,INSERT
1092,cong_chromo_fragilex,"Fragile X chromosome","Fragile X chromosome","Fragile X","Fragile X chromosome",NULL,"2022-05-18 16:48:44",NULL,"2022-05-18 16:48:44",she_prod_api,"2022-05-18 16:48:44",she_prod_api,INSERT
1093,cong_chromo_other,"Other chromosomal abnormalities other","Other chromosomal abnormalities other","Cong chromo other","Created for the GBD 2022 round",NULL,"2022-05-18 16:49:21",NULL,"2022-05-18 16:49:21",she_prod_api,"2022-05-18 16:49:21",she_prod_api,INSERT
1094,cong_msk_clubfoot,"Congenital deformities of feet","Congenital msk feet","Cong msk feet","Created for the GBD 2022 round",NULL,"2022-05-18 16:57:11",NULL,"2022-05-18 16:57:11",she_prod_api,"2022-05-18 16:57:11",she_prod_api,INSERT
1095,cong_msk_craniofacial,"Congenital malformations of skull and face bones","Congenital msk skull and face","Cong msk skull","New cause for the GBD 2022 round",NULL,"2022-05-18 16:58:00",NULL,"2022-05-18 16:58:00",she_prod_api,"2022-05-18 16:58:00",she_prod_api,INSERT
1096,cong_msk_hip,"Congenital deformities of hip","Congenital msk hip","Cong msk hip","New cause for the GBD 2022 round",NULL,"2022-05-18 16:58:24",NULL,"2022-05-18 16:58:24",she_prod_api,"2022-05-18 16:58:24",she_prod_api,INSERT
1097,cong_msk_limb,"Congenital deformities of limb","Congenital msk limb","Cong msk limb","New cause for the GBD 2022 round",NULL,"2022-05-18 16:58:43",NULL,"2022-05-18 16:58:43",she_prod_api,"2022-05-18 16:58:43",she_prod_api,INSERT
1098,cong_msk_polysyn,"Polydactyly and Syndactyly","Polydactyly and Syndactyly",Polydactyly&Syndactyly,"New cause to GBD 2022 round",NULL,"2022-05-18 16:59:19",NULL,"2022-05-18 16:59:19",she_prod_api,"2022-05-18 16:59:19",she_prod_api,INSERT
1099,cong_msk_spine,"Congenital malformations of spine and bony thorax","Congenital msk spine","Cong msk spine","New cause for the GBD 2022 round",NULL,"2022-05-18 16:59:52",NULL,"2022-05-18 16:59:52",she_prod_api,"2022-05-19 14:02:38",she_prod_api,UPDATE
1100,cong_urogenital_ckd,"Cystic kidney and congenital obstructive defects","Congenital Urogenital CKD","Cong Urogenital ckd","New cause for the GBD 2022 round",NULL,"2022-05-18 17:00:22",NULL,"2022-05-18 17:00:22",she_prod_api,"2022-05-18 17:01:02",she_prod_api,UPDATE
1101,cong_urogenital_genital,"Congenital malformations of genital organs","Congenital urogenital genital","Cong urogenital genital","New cause for the GBD 2022 round",NULL,"2022-05-18 17:02:39",NULL,"2022-05-18 17:02:39",she_prod_api,"2022-05-18 17:02:39",she_prod_api,INSERT
1102,cong_urogenital_urinarynonckd,"Congenital malformations of urinary organs","Congenital urogenital non-ckd","Cong urogenital non-ckd","New cause to the GBD 2022 round",NULL,"2022-05-18 17:03:10",NULL,"2022-05-18 17:03:10",she_prod_api,"2022-05-18 17:03:10",she_prod_api,INSERT
1103,cong_urogenital_other,"Congenital urogenital others","Other congenital urogenital","Cong urogenital other","New cause for the GBD 2022 round",NULL,"2022-05-18 17:03:52",NULL,"2022-05-18 17:03:52",she_prod_api,"2022-05-18 17:03:52",she_prod_api,INSERT
1104,cong_digestive_abdwall,"Congenital malformation of abdomen wall","Congenital digestion abdomen","Cong digest abdomen","New cause for the GBD 2022 round",NULL,"2022-05-18 17:04:29",NULL,"2022-05-18 17:04:29",she_prod_api,"2022-05-18 17:04:29",she_prod_api,INSERT
1105,cong_digestive_atresia,"Congenital atresia of digestive parts","Congenital digestive atresia","Cong digest atresia","New cause for the GBD 2022 round",NULL,"2022-05-18 17:05:06",NULL,"2022-05-18 17:05:06",she_prod_api,"2022-05-18 17:05:06",she_prod_api,INSERT
1106,cong_digestive_cdh,"Congenital diaphragmatic hernia","Congenital digestive cdh","Cong digest cdg","New cause to the GBD 2022 round",NULL,"2022-05-18 17:06:14",NULL,"2022-05-18 17:06:14",she_prod_api,"2022-05-18 17:06:14",she_prod_api,INSERT
1107,cong_digestive_other,"Congenital digestive other","Other congenital digestive","Cong digest other","New cause to GBD 2022 round",NULL,"2022-05-18 17:06:53",NULL,"2022-05-18 17:06:53",she_prod_api,"2022-05-18 17:06:53",she_prod_api,INSERT
1108,cong_other_hydrocephalus,"Congenital hydrocephalus","Other congenital hydrocephalus","Cong hydrocephalus other","New cause to GBD 2022 round",NULL,"2022-05-18 17:08:54",NULL,"2022-05-18 17:08:54",she_prod_api,"2022-05-18 17:08:54",she_prod_api,INSERT
1109,cong_other_microcephaly,"Congenital microcephaly","Other congenital microcephaly","Cong microcephaly other","New cause to GBD 2022 round",NULL,"2022-05-18 17:09:15",NULL,"2022-05-18 17:09:15",she_prod_api,"2022-05-18 17:09:15",she_prod_api,INSERT
1110,cong_other_other,"Other congenital birth defect others","Other congenital others","Other cong other","New cause to GBD 2022 round",NULL,"2022-05-18 17:09:35",NULL,"2022-05-18 17:09:35",she_prod_api,"2022-05-18 17:09:35",she_prod_api,INSERT
1111,inj_suicide_poisoning,"Self-harm by non pesticide substance and gas","Suicide by poisoning","Suicide poisoning","New cause to GBD 2022 round",NULL,"2022-05-18 17:09:55",NULL,"2022-05-18 17:09:55",she_prod_api,"2022-05-18 17:09:55",she_prod_api,INSERT
1112,inj_suicide_drowning,"Self-harm by drowning","Sucide by drowning","Suicide drowning","New cause to GBD 2022 round",NULL,"2022-05-18 17:10:12",NULL,"2022-05-18 17:10:12",she_prod_api,"2022-05-18 17:10:12",she_prod_api,INSERT
1113,inj_suicide_jumping,"Self-harm by jumping","Suicide by jumping","Suicide jumping","New cause to GBD 2022 round",NULL,"2022-05-18 17:10:32",NULL,"2022-05-18 17:10:32",she_prod_api,"2022-05-18 17:10:32",she_prod_api,INSERT
1114,cong_msk_other,"Congenital musculoskeletal other","Other congenital msk","Cong msk other","New cause for the GBD 2022 round",NULL,"2022-05-19 16:14:47",NULL,"2022-05-19 16:14:47",she_prod_api,"2022-05-19 16:14:47",she_prod_api,INSERT
1115,sense_corneal,"Other corneal opacities","Other corneal opacities","Other corneal opacities","Created for the GBD 2022 round",NULL,"2022-06-17 14:08:44",NULL,"2022-06-17 14:08:44",she_prod_api,"2022-06-17 14:08:44",she_prod_api,INSERT
1116,neo_breast_premenopause,"Breast cancer (pre-menopausal)","Breast cancer (pre-menopausal)","Breast C (pre-menopausal)","Added for gbd round 7 for the BoP Viz",NULL,"2022-11-21 14:35:08",NULL,"2022-11-21 14:35:08",she_prod_api,"2022-11-21 14:35:08",she_prod_api,INSERT
1117,neo_breast_postmenopause,"Breast cancer (post-menopausal)","Breast cancer (post-menopausal)","Breast C (post-menopausal)","Added for gbd round 7 for the BoP Viz",NULL,"2022-11-21 16:04:27",NULL,"2022-11-21 16:04:27",she_prod_api,"2022-11-21 16:04:27",she_prod_api,INSERT
1118,maternal_diabetes,"Gestational diabetes","Maternal Diabetes","Mat Diabetes",,NULL,"2023-01-18 16:14:20",NULL,"2023-01-18 16:14:20",she_prod_api,"2023-01-18 16:14:20",she_prod_api,INSERT
1119,maternal_cardiomyopathy,"Peripartum Cardiomyopathy","Maternal Cardiomyopathy","Mat Cardio",,NULL,"2023-01-18 16:14:35",NULL,"2023-01-18 16:14:35",she_prod_api,"2023-01-18 16:14:35",she_prod_api,INSERT
1120,neonatal_enceph_other,"Neonatal encephalopathy - others","Neonatal enceph other","NN enceph other",,NULL,"2023-01-18 16:14:48",NULL,"2023-01-18 16:14:48",she_prod_api,"2023-01-18 16:14:48",she_prod_api,INSERT
1121,neonatal_enceph_cns,"Neonatal encephalopathy - Birth injury with CNS injury","Neonatal enceph cns","NN enceph cns",,NULL,"2023-01-18 16:15:04",NULL,"2023-01-18 16:15:04",she_prod_api,"2023-01-18 16:15:04",she_prod_api,INSERT
1122,neonatal_enceph_aspiration,"Neonatal encephalopathy - Aspiration","Neonatal sepsis aspiration","NN sepsis asp",,NULL,"2023-01-18 16:15:17",NULL,"2023-01-18 16:15:17",she_prod_api,"2023-01-18 16:15:17",she_prod_api,INSERT
1123,neonatal_sepsis_bacterial,"Neonatal sepsis - Bacterial sepsis of newborn","Neonatal sepsis bacteria","NN sepsis bac",,NULL,"2023-01-18 16:15:31",NULL,"2023-01-18 16:15:31",she_prod_api,"2023-01-18 16:15:31",she_prod_api,INSERT
1124,neonatal_sepsis_others,"Neonatal sepsis - others","Neonatal sepsis other","NN sepsis other",,NULL,"2023-01-18 16:15:44",NULL,"2023-01-18 16:15:44",she_prod_api,"2023-01-18 16:15:44",she_prod_api,INSERT
1125,neonatal_hemolytic_rhabo,"Neonatal hemolytic - Rh and ABO mismatch","Neonatal hemolytic rhabo","NN hemol rhabo",,NULL,"2023-01-18 16:15:57",NULL,"2023-01-18 16:15:57",she_prod_api,"2023-01-18 16:15:57",she_prod_api,INSERT
1126,neonatal_hemolytic_others,"Neonatal hemolytic - others","Neonatal hemolytic other","NN hemol other",,NULL,"2023-01-18 16:16:10",NULL,"2023-01-18 16:16:10",she_prod_api,"2023-01-18 16:16:10",she_prod_api,INSERT
1127,cong_heart_simple,"Simple congenital heart disease","Congenital heart simple","Cong heart simple",,NULL,"2023-01-18 16:17:02",NULL,"2023-01-18 16:17:02",she_prod_api,"2023-01-18 16:17:02",she_prod_api,INSERT
